ParentEduc_int,TestPrep_int,PracticeSport_int,WklyStudyHours_int,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_free/reduced,LunchType_standard,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,IsFirstChild_no,IsFirstChild_yes,TransportMeans_private,TransportMeans_school_bus,MathScore,ReadingScore,WritingScore
0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,86,91,63
0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,68,57,60
0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,73,59,90
2,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,63,56,82
2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85,68,70
2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,58,61,91
2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,87,63,38
1,0,0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,61,42,56
1,0,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,74,82,39
1,0,2,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,69,75,67
0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,65,84,89
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,66,77,75
0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,82,87,80
2,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,94,81,59
2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,48,41,60
3,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,71,96,79
0,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,68,66,64
0,0,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,84,59,67
2,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,57,84,93
0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,63,81,94
1,0,2,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,51,63,59
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,79,66,54
2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,57,79,58
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,71,96,57
0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,65,82,56
1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,58,75,58
0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,97,61,78
2,0,2,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,88,79,46
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,51,57,74
1,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,34,55,85
3,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,76,38,43
2,0,2,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,73,68,78
0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63,83,33
3,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,48,74,84
2,0,1,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,69,81,55
3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,63,67,99
1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,76,69,57
2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,60,46,78
1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,97,54,84
2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,100,89,79
0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,73,73,72
1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,65,73,67
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,82,100,59
0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,82,51,69
1,1,2,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,88,83,80
1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,62,94,68
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,61,37,87
2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,57,70,56
0,1,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,62,57,79
3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,63,55,30
1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,70,47,66
2,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,72,68,61
0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,71,79,79
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,61,71,57
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,74,59,81
2,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,94,93,67
1,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,58,47,52
3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,79,68,62
1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,89,47,66
3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,94,71,62
1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,78,67,64
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,67,59,74
1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,70,79,48
0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,70,72,61
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,63,36,49
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,44,68,51
1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,65,83,63
0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,82,50,58
0,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,27,67,71
1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,73,61,97
1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,54,53,86
1,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,48,78,39
3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,72,84,96
1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,79,89,68
1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,70,95,100
0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,82,41,79
3,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,84,80,86
0,0,2,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,56,70,46
0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,70,83,67
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,52,60,50
0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,74,56,71
0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,63,81,73
1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,69,74,20
2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,53,70,66
2,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,67,71,71
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,70,71,62
0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,72,80,56
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,91,96,54
3,0,2,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,69,69,49
1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,82,70,87
2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54,65,44
0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,36,69,80
3,1,2,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,75,59,41
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,83,76,52
3,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,62,85,78
2,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,82,81,71
2,0,2,2,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,73,65,88
2,0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,78,81,74
2,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,72,58,79
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,53,66,81
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,53,61,32
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,81,78,91
1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,62,72,89
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,67,72,77
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,83,84,58
2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24,69,79
1,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,69,84,30
1,0,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,63,84,73
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,85,75,62
2,0,2,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,71,69,82
0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,75,69,71
2,0,2,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,100,84,60
1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,46,58,67
1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,75,86,43
2,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,61,68,63
0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,62,65,69
3,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,52,76,71
2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,74,61,59
2,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,81,65,55
0,0,2,2,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,51,72,74
2,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,50,56,54
0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,72,59,56
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,49,62,79
2,0,1,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,75,61,100
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,50,71,74
1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,53,81,54
1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,52,65,86
3,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,57,69,80
1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,57,81,78
0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,47,78
0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,62,100
0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,69,57,89
2,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,85,73,16
2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,46,71,77
0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,83,73,86
0,1,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,77,79,82
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,50,61,93
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,86,61,82
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,65,61,78
3,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,82,77,63
2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,65,59,86
0,0,2,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,77,79,47
2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,68,64,55
1,0,2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,45,35,79
1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,91,85,44
2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,39,69,73
3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,44,65,52
0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,74,46,56
0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,78,60,73
2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,49,75,72
1,1,2,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,64,51,83
2,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,47,61,73
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,83,78,50
2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,66,84,96
0,1,2,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,56,94,83
3,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,62,62,70
1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,74,51,41
3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,63,85,80
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,40,60,100
0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,51,69,92
0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,94,92,64
2,0,2,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,66,63,76
1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,59,78,79
2,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,51,55,72
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,57,78,51
0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,40,76,64
0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,74,70,70
1,1,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,55,63,83
2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,47,77,60
0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,84,88,60
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,65,65,50
1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,76,64,56
1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,70,34,57
1,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,85,88,49
0,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,64,93,42
1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,95,72,69
2,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,75,91,63
0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,61,54,73
2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,55,51,44
0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,71,73,95
2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,69,81,69
1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,92,57,47
1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,65,66,54
1,0,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,66,62,63
0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,78,86,47
1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,100,52,53
3,1,2,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,61,88,93
1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,75,86,78
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,67,75,100
2,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,100,70,39
2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,64,74,75
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,60,79,72
0,1,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,60,70,45
1,0,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,50,70,75
2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,58,85,66
1,0,2,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,39,75,79
3,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,62,62,64
0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,67,80,56
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,57,81,78
3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,56,83,70
2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,63,75,51
2,0,2,2,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,60,50,58
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,65,59,68
2,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,43,76
2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,51,68,71
1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,77,80,97
2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,84,85,70
1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,93,75,71
1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,64,69,71
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,58,61,82
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83,69,83
1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48,77,82
0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,76,82,79
2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,85,63,73
1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,88,76,76
2,0,2,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,77,77,74
1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,84,89,51
3,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,62,54,38
3,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,87,39,75
2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,49,53,44
0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,48,63,51
0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,89,85,67
1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,51,63,77
0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,50,61,51
2,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,85,79,64
2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,82,72,77
1,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,83,94,74
1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,76,72,49
2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,40,81,67
0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,56,78,66
2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,77,43,59
0,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,43,86,78
0,1,2,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,65,45,73
0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,94,68,54
0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,74,64,69
1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,69,92,75
2,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,49,60,78
1,1,2,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,44,84,88
2,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82,60,52
2,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,68,35
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,73,71,81
1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,69,81,56
0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,40,86,81
0,0,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,35,89,83
2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,64,75,79
2,1,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,51,79,74
1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,76,76,89
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,81,48,90
2,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,78,64,79
0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,59,61,79
2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,86,61,85
2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,68,90,97
0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,49,78,66
1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,63,82,74
1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,75,52,84
2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,61,80,44
1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,82,84,63
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,91,73,60
2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,43,100,86
2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,78,46,93
0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,66,81,87
2,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,26,44,76
1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,77,57,100
2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,67,59,64
0,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,52,77,68
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,26,69,78
1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,54,76,76
2,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,58,79,63
0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,65,72,80
2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,65,51,52
0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,44,51,72
3,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,83,48,43
1,1,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,69,72,75
3,0,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,45,63,100
2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,66,64,86
2,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,65,75,84
1,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,63,75,40
0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,61,78,67
2,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,90,60,76
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74,97,57
2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,66,42,84
0,0,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,73,65,59
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,38,94,52
1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,68,85,78
2,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,60,56,59
0,1,2,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,65,98,51
